session_id,step,time_to_first_click,task_completion_time,mouse_velocity_avg,cursor_straightness,scroll_reversals,repetitive_clicks,back_button_usage,text_dwell_time,cluster_label
9,7,2.9725096617250495,121.34413669067612,258.0655284501869,0.34931116327063155,8,6,6,74.3242716544069,0
9,8,3.4018029334616884,131.62681179150908,231.03027255718433,0.7527259530476013,8,2,7,62.13578042891596,1
9,9,5.0053464311261635,47.571179392260774,236.53005846390187,0.32656460057321124,4,1,3,48.238113593095186,1
9,10,1.1908280889109908,107.79444947318538,390.49057667963535,0.531394464776791,1,0,5,46.310946464117094,1
10,1,1.2358728390465936,147.90566382544682,432.5551752709085,0.3531433707667667,10,14,7,16.718575584035012,1
10,2,2.6612658888832224,148.9922047668898,486.71686067264625,0.41993866258164525,7,5,5,78.00802486833256,1
10,3,3.2134818374186347,94.00555458130367,486.36192216019043,0.32384408187888863,7,2,6,85.58820559436641,1
10,4,6.066644035801772,139.938597121374,163.71246873011737,0.8636897376985699,5,2,2,36.67175539982026,2
10,5,2.615459385696286,80.36546609673962,159.03203899997686,0.5093514576290659,6,5,1,68.88691204170759,2
10,6,2.3992984692988073,74.86829828452164,363.28647364375024,0.5308177971315481,8,12,1,19.561231689616605,2
10,7,4.2226392509112864,113.89457888334066,485.4477633829485,0.5805787050492915,2,9,0,47.11915172591099,2
10,8,6.397884382870074,117.20883556697166,259.95891995909454,0.6238610036018111,5,4,0,36.094947090959394,3
10,9,1.6106948357224224,44.45746226949312,260.68097777302864,0.40444289261871114,10,13,5,98.64513754152577,3
10,10,1.333920936141852,154.77024564770906,173.23596504353077,0.31185761292843467,4,3,7,22.324279238485758,3
11,1,4.45599050683396,166.78329809368506,152.38500287892245,0.9337936559143425,7,5,2,100.29476204686878,0
11,2,5.310743625019322,105.60587712718569,364.4787678568854,0.845078663156706,4,5,1,45.6047160044668,0
11,3,3.5526186316985005,101.2176605895128,259.0843795867861,0.3746439360804823,9,13,7,19.601919754864298,0
11,4,4.0366237381560826,169.12229476110946,294.2889864717814,0.6860240134126341,5,1,7,24.785614463287168,1
11,5,1.3802498228366065,178.39363718239125,295.05923023862533,0.8264183898055126,0,14,4,10.298198935576263,1
11,6,1.700176384850088,95.70659216830276,422.7458464751274,0.8162881424782005,0,4,5,92.057197810359,1
11,7,3.4511097576155016,169.27009073599274,595.9182644058258,0.4332511765346042,2,2,0,91.5232714219065,1
11,8,4.446838679079471,154.69260428132353,212.89756948183026,0.8169237527089286,11,13,2,28.069237772409224,2
11,9,5.887448321388293,126.43155531139202,385.37944114610366,0.5332398146802766,9,8,1,99.82593834187348,2
11,10,3.6348094514213107,80.31110870798521,358.2059035513229,0.4958956182066923,6,14,6,73.52348979967383,2
12,1,6.397447439647411,81.42259541971383,394.59878750129485,0.8892068721269555,2,6,2,57.46809574500869,0
12,2,2.9968947154749057,136.88786188948825,462.1729233315023,0.40837499399569904,0,3,5,108.32818413560534,0
12,3,5.731583267347185,44.26798075724019,290.2749305079967,0.4615179408794027,6,0,5,32.49990524864096,0
12,4,5.284384493341685,99.03703794093802,489.58588133705246,0.36689541998369424,3,12,7,76.43536592797638,0
12,5,4.013730084775181,106.37770193805387,368.8608668980235,0.5658208651055705,1,10,6,75.82869713257497,0
12,6,4.393050083937843,134.58865195727236,419.5632141497969,0.8374192380759009,9,7,5,35.00860813329857,0
12,7,3.5415811745228973,66.06873863611618,426.7276184186945,0.892704065747927,7,13,1,77.25996589781126,0
12,8,1.108661102925043,159.53982543106423,569.4532271176256,0.6673365693329858,3,4,7,12.532486526640128,1
12,9,4.908203265929477,143.3994669631581,318.4959163741899,0.3447990005886922,2,12,5,112.78037162459164,1
12,10,6.553411077440658,92.13429942466114,200.95712062833985,0.9401467793255174,3,5,6,111.29260708791095,1
13,1,4.547652614469575,83.84043261922085,174.6427374699141,0.5178782070698356,3,8,4,76.40936849031529,1
13,2,1.6856038003341265,86.32073347258043,538.5831632758307,0.899924150669015,6,1,2,91.12513729207232,1
13,3,3.713307645338843,55.936771670397114,353.59778225971206,0.3915570632468699,7,8,6,28.20646491707712,1
13,4,1.20327496147957,69.83570738124118,501.22306839573946,0.48043166220912176,9,11,1,82.98911092183816,2
13,5,2.068215801218509,173.77125079511282,216.89822748890083,0.5695056804225653,11,14,4,30.29091585607417,2
13,6,2.7975754705988622,69.58990820297774,328.79315195591903,0.5774127884688871,7,2,5,32.56536045302079,2
13,7,2.1441263239819994,25.84794685569518,362.43012529949965,0.6671467366207007,1,0,5,88.5465119768811,2
13,8,4.165886380868715,105.51294260115951,366.48957677441365,0.6230577667338117,2,14,3,30.012094354479824,3
13,9,6.170713726081104,171.37847394138123,317.98919232588884,0.4759840375433099,1,11,0,12.792499122637935,3
13,10,1.9369155841971422,134.5555566155836,446.5157738595681,0.31761239512726425,6,2,7,31.57244096627981,3
14,1,4.5702938782025235,74.28339934339056,406.24958299357513,0.8768493136337769,11,14,7,20.938553203527967,3
14,2,2.4590331459967247,135.56270909690545,535.0634106478285,0.8396429119685445,3,3,4,25.519003365548492,3
14,3,3.438353849641132,71.83840977708795,189.1162567276572,0.7116065036921243,0,6,4,12.918542426120169,3
14,4,2.088612610538784,113.28664975515075,339.64104776662407,0.8802366122000336,4,3,2,38.536577677442175,4
14,5,3.278154449003601,114.44719080236924,270.6286383702943,0.7056967901019371,5,13,0,57.97391820488484,4
14,6,2.7667945572515062,171.75252911394506,493.62260737189234,0.3910735642481941,9,13,7,118.39040434659081,4
14,7,3.8263927161628866,49.13714221145332,368.1502652176558,0.633097476323249,8,7,1,79.6826041808762,4
14,8,2.5473261125992135,42.29697185165186,525.7186065596845,0.9398614174573088,9,12,4,86.03440433706199,4
14,9,5.099103138672889,151.61342014586782,388.3477553947865,0.829785378461597,8,5,1,70.95958027673728,4
14,10,4.908522330111185,152.75868859315227,242.88957229227145,0.30714728862801227,4,10,0,39.31482327079704,4
15,1,4.58447861302185,116.08269766938454,449.26650354581494,0.4139913311052422,0,9,4,52.14523810744472,1
15,2,4.113506231697025,27.514554684008807,224.82751594023574,0.7797218506771407,2,4,3,94.80845180890263,1
15,3,1.4094982321245495,153.9326385124847,346.7370283607596,0.895083890239744,10,6,7,72.30451043265869,1
15,4,3.856302413194598,126.1873864580237,571.5733826961412,0.7761718631866625,0,9,3,69.38270567990128,2
15,5,1.9720832673495077,154.64474564960693,530.8835321915508,0.9209036032702613,10,1,0,94.80034241204041,2
15,6,1.6395895188026308,32.0220450777294,477.6849402916215,0.6220693555340289,10,7,1,60.564966403724426,2
15,7,1.4556004622177325,32.442455052633136,151.05272578160023,0.9290046023346061,5,1,3,49.70712866340295,2
15,8,1.549492439959805,166.77017207395886,211.5683839135326,0.9176542799835214,6,0,6,19.537573304840198,3
15,9,6.749024758023582,141.34278623130905,437.5272234004178,0.7933732996002523,4,5,7,103.41152167218512,3
15,10,2.4980080531551154,98.30799418290248,249.54424881882102,0.9419842051978204,9,14,7,87.61326897672573,3
16,1,2.083452070764001,110.87123688842071,561.9697339146188,0.3220648860807692,4,6,0,31.185893056419346,0
16,2,1.6916921274837062,87.48202555688201,507.9038270815938,0.7842919562781432,3,6,2,45.10105205675812,0
16,3,5.973492844904064,25.92122155447882,418.32144531692387,0.44950574423700695,11,12,1,107.34981921756092,0
16,4,4.1815907958094005,90.56514587970585,332.0184523568328,0.6720780436317526,7,0,3,96.97954813228598,0
16,5,2.9125150175924195,120.14262022992145,548.6899867062842,0.700311072318498,1,6,2,105.71087612910229,0
16,6,1.1276164651023228,159.95226762947192,388.02171031224543,0.9103940040333824,2,10,6,11.043397699134788,0
16,7,1.3161030158633715,34.16694569817891,166.91854794281738,0.611857862456728,7,11,6,53.81161223731991,0
16,8,1.5501960106685808,73.81927421254753,385.1336362355354,0.7759766746700192,0,2,4,49.00843734048542,1
16,9,2.72343394992449,67.4092992729584,255.1234879724595,0.3273605732636352,0,4,5,14.96107449423555,1
16,10,1.656805592074691,82.66082248645696,205.99690078358537,0.9216702034136262,4,12,4,19.835210254348546,1
17,1,6.422343803051623,178.26958557013742,484.50877030213087,0.3422411661638811,7,3,4,81.46113138916053,1
17,2,4.6464207692731545,102.03016176264137,253.8014152729914,0.41474322080358034,9,8,0,115.29972892816582,1
17,3,5.957234174763795,148.12314994078002,433.40006534826887,0.44061061497375975,8,2,3,119.43986049110788,1
17,4,2.043371495316924,83.39872302442541,491.2073140668411,0.7524134017349648,7,2,7,60.97188230371819,2
17,5,4.737624297610712,139.65945665475658,165.6893221052212,0.8816989367980959,4,1,2,106.52069488934184,2
17,6,2.5936002555322366,40.72238740524867,549.9366359410398,0.9211734738493396,11,9,0,46.19565019068581,2
17,7,6.5895369299139395,137.63402472375245,276.62593225988707,0.4642219110745753,5,7,2,89.57621250574434,2
17,8,3.975254410472625,32.96739454522367,249.08244087741508,0.7441181963787373,4,12,0,16.766872886315856,3
17,9,6.2974376148247675,102.57264327097866,557.931173750061,0.6713573122477231,7,1,7,72.23051603953701,3
17,10,2.602169621016528,160.58079781682528,508.8417097231177,0.7279936925279765,0,10,2,27.64401158630793,3
18,1,6.022079970182032,131.59543386708538,456.0633472921352,0.7020973958398697,5,11,6,106.98008460473852,3
18,2,6.7678917291094445,94.47520140319737,545.5821661026592,0.3033443609905646,10,4,5,109.95714401963046,3
18,3,1.006720668880657,108.98907760636112,490.4861117032206,0.46814741495364015,1,12,5,45.907693415362225,3
18,4,4.359065873852977,38.53501708484123,319.51291289405947,0.3058970630242712,2,5,2,93.71306927522308,4
18,5,4.247599472056661,174.07872061743913,303.8424747174088,0.7112042305370663,4,12,5,113.09513359600963,4
18,6,5.12731433380488,30.853929456827505,285.4336051260673,0.760311857619433,5,0,1,62.09312772785974,4
18,7,1.3475227633527898,31.951106841256642,533.5865966393915,0.9435964422879204,11,3,2,24.309486414369516,4
18,8,5.549579175574135,23.93390663340824,159.95559818804875,0.5103466424472017,2,10,1,10.113242783019674,4
18,9,1.9536296996605391,94.9663066829735,574.9366357310234,0.36642585280091733,8,6,6,97.42905036249223,4
18,10,5.162093354688932,55.32313804620166,187.0714705271292,0.7423245463485635,5,10,2,105.48597547855222,4
19,1,1.1878138824850974,137.0032107157897,559.2860299265183,0.8572840598601241,3,5,2,40.1636722583537,2
19,2,6.903865887758969,85.49344101040688,552.3446416556105,0.449470493829206,2,0,0,88.64164442224724,2
19,3,4.376501718060296,95.44519361640204,394.45476260548116,0.4035097298815219,8,0,4,95.42565380709159,2
19,4,5.625531067864312,155.16531649870203,492.4607959243495,0.70704320906042,11,4,7,111.29326325972555,3
19,5,4.699901887124428,147.4459665561882,366.6850581806475,0.37625032282555637,0,13,3,37.229395116371265,3
19,6,4.350476035499188,56.08642279099767,222.37146108518553,0.723487653421472,4,4,1,97.7315010700907,3
19,7,2.8621717535414426,92.8352238530882,155.22924295864527,0.34709047706646323,1,13,6,76.00226029312341,3
19,8,2.7499754722558194,131.1971017802468,537.055078735142,0.8069031427806772,7,10,5,92.40778030114114,4
19,9,1.8755324442108727,36.44678471882651,406.90702582987393,0.31193896401135096,5,5,3,87.27114675985143,4
19,10,4.357892100921484,21.563335587069385,296.90758870979636,0.6365125682000623,0,8,4,19.07593878844634,4
20,1,1.4714709829301245,83.50772419225537,209.72208931937718,0.6689015513700127,9,1,6,32.01652686692911,3
20,2,2.0048954935544185,36.73085445350404,436.3936122946365,0.7592092222164857,5,8,5,77.82650400487215,3
20,3,4.677665049193635,67.81374181397021,570.8408168847568,0.9157778007101751,11,13,3,47.33952117970867,3
20,4,5.888950682479074,32.818375421548026,552.6674952272374,0.6559350444999286,9,5,1,62.899421459388336,4
20,5,1.2445246365548366,46.239916958319554,347.3732474202923,0.7711372639181377,11,6,3,27.549914812450716,4
20,6,6.23070139955321,55.07423797728709,589.139365118609,0.5189822646512194,7,12,6,57.702086735202776,4
20,7,1.2619699462441671,45.86760706348842,159.38751268119213,0.7246209625042646,4,7,0,64.26045314621796,4
20,8,1.4891589373145602,84.52181777981309,249.25250621504546,0.5719598626339741,0,6,3,29.161267023607902,4
20,9,6.764683308921862,86.54517858351053,530.8103814085722,0.7086971318338642,11,11,5,118.64145201096636,4
20,10,1.2406551484748949,158.72503937959178,410.40393385757704,0.5851000224732337,4,1,7,76.68075849172887,4
21,1,5.757736567633789,124.80149421313737,596.4599923533026,0.4845054435956192,11,2,4,61.239408772227335,0
21,2,6.015988382687256,57.726735033473574,499.20009316594326,0.5634516190057332,6,9,3,51.013350090782794,0
21,3,4.075691231234831,86.08498794363152,181.10975378397876,0.5841575027309371,5,11,4,58.983578050293204,0
21,4,4.088904123578141,77.4773391039625,416.82788314571735,0.40629051718026477,10,8,0,53.89505407508222,1
21,5,6.147917523536234,21.44486466072804,414.7856850032725,0.6891640870650699,3,12,6,59.91684955220032,1
21,6,2.4163027800787837,31.759479572802025,226.39105728939333,0.6378530665614115,9,11,5,26.033222506922687,1
21,7,3.696603011282426,114.0614993776619,576.8625096831452,0.4641430583490225,5,3,3,14.033856962689727,1
21,8,5.4184120903938435,126.20872441948882,363.58389408741624,0.8487107918299781,11,7,3,105.06377954415858,2
21,9,4.3488414975631775,106.384934320354,165.38449467262117,0.9413504372321548,8,14,4,113.02662615244576,2
21,10,1.2360612440110579,39.53758624160429,353.4895627275459,0.9070187613931382,4,0,0,74.31377704868476,2
22,1,1.8900592057725332,177.8608196734155,584.3034133962205,0.30321098760736626,1,8,1,117.0407522877381,2
22,2,4.480673378172808,60.675932783598924,384.7785209862959,0.522724767278595,5,3,6,13.297094885994575,2
22,3,2.8475796495471455,132.74892203786348,240.83405345532677,0.7377310816611962,1,4,0,90.3912422357964,2
22,4,1.9369830687530436,57.52980693357259,583.5060747691796,0.4659492410734807,0,6,6,113.90756414214256,3
22,5,5.099488169737874,99.54796224134837,428.0312580905462,0.8647882399111668,7,0,3,22.442080098423034,3
22,6,5.773062230178419,166.9884475189607,420.27429414580627,0.9115689816197421,4,4,0,21.72523333387898,3
22,7,4.947071827618216,179.90619612330664,171.6954174872502,0.9351632197438562,8,8,7,92.76705388771298,3
22,8,1.5428901717223045,66.1896952849021,199.09933429458738,0.7228325710646152,5,13,3,83.43527241199432,4
22,9,5.847075651647551,141.96562156425853,509.0161419863855,0.5831291546284064,10,0,7,42.65562020163089,4
22,10,4.894447952766359,72.54099646161296,433.5939367481149,0.6963906735741514,4,2,3,70.33496938166245,4
23,1,2.4252647852459646,79.72028666069441,252.27133226841818,0.34757735044948834,2,7,5,80.68335658419086,0
23,2,5.5560659675371955,100.07124946091864,394.0636492408822,0.918461063782894,1,5,3,12.820627238707925,0
23,3,3.047486965756938,80.83129900573712,329.47025140360523,0.6771120399977659,11,3,6,53.38018562001852,0
23,4,4.29648543058272,139.50011458173162,471.9709081946735,0.6388021861154672,4,6,2,10.831916247595633,0
23,5,4.884848284927618,163.6848878319979,259.56703345933465,0.9025724541175992,3,4,4,48.67849559635979,0
23,6,1.608524970695299,97.7394814698121,265.5494554742286,0.4851673862752498,10,12,6,68.54862346729442,0
23,7,4.485592319576787,34.34021426479074,472.93610365888327,0.5599383844227015,3,9,0,67.47291445677303,0
23,8,1.7393359250329963,157.50652692489427,509.90149294080976,0.41998033419907144,7,0,1,30.375129120215064,1
23,9,6.506514935028264,87.9243880314179,189.16753316444638,0.8302366182777825,11,7,4,79.64665131534245,1
23,10,6.7084200532399425,116.257891223413,518.6349867420556,0.8747342011764649,8,9,0,81.12665047651461,1
24,1,3.164635114663599,164.94257676604167,496.4751151132555,0.6618140876588662,10,4,3,40.22866391029497,0
24,2,5.9356859110820706,87.79812058380205,450.3974546811617,0.3620979539925343,3,9,0,56.63392942046322,0
24,3,1.917902804971376,57.63769356831757,541.1668310929737,0.6073797776615684,4,0,5,12.600244465097003,0
24,4,4.851829002659596,117.13504577420493,396.0138357213315,0.450765612475384,8,13,0,118.6564072236376,1
24,5,1.8186385153403988,131.223128647615,331.9434456469314,0.5783297497016495,6,8,0,11.740320094214068,1
24,6,3.0465401468453233,150.99312913907724,421.4487345960175,0.5191976362910232,6,12,5,39.13849919604068,1
24,7,4.871739025154302,115.32011651023308,330.53456131754217,0.5385214514831204,5,8,6,17.63662270207027,1
24,8,4.114358745449622,30.818010174754384,510.1604285200627,0.45191285324178143,4,7,5,75.2093190818765,2
24,9,5.080791586620708,56.93267026464193,355.5863901961659,0.423711160832394,1,6,3,82.80231088343164,2
24,10,4.346700504220149,136.90408163827937,359.34252552767316,0.3390925226905104,11,9,3,115.78323095502945,2
25,1,5.140029344923994,52.149390185449036,391.12245801288657,0.3628396922703677,8,6,7,10.13603477353504,3
25,2,2.8051186501195304,176.9978198950886,363.6989445777984,0.5486420821586053,6,11,2,26.765761466345918,3
25,3,6.954901012950251,168.32015486788725,392.98070862625184,0.8473216413446738,4,3,5,38.27519930752879,3
25,4,5.72741192975359,158.34979072536643,423.8188856969061,0.6294449806833136,3,1,4,13.977641857723832,4
25,5,2.8187701356719717,62.09801118573486,312.0613833621836,0.35696778539649504,10,8,0,66.0696671426868,4
25,6,5.951716649397381,64.75256615543668,574.074158596005,0.8676688301205011,5,2,5,64.66598311964133,4
25,7,6.952948088939876,156.22799323921532,243.8297314608011,0.9048868895185456,9,5,1,79.07450580498994,4
25,8,5.04582283845429,105.19699080950818,474.63993029792925,0.39183073202907875,6,3,5,18.901121135637737,4
25,9,3.4178810725909687,47.763922397841384,462.72799000610775,0.5249648222495605,3,1,7,112.60038145238804,4
25,10,4.4509801029797496,96.69671042205628,291.1774610373432,0.6941411138816941,0,13,7,94.1290780993295,4
26,1,2.9051886872604222,172.4476044162071,521.3403453370056,0.7330994757927758,1,7,4,12.839309764443568,3
26,2,1.8109977349289366,174.0984178542678,397.28829115275767,0.9277844047495929,11,12,6,65.67560491242685,3
26,3,3.6370701317974605,36.906349481879026,438.3718416105928,0.4404248186312397,1,11,6,26.722733844151293,3
26,4,1.368097762664009,144.92185377095038,356.9101906961941,0.33780646707855927,10,1,4,78.14475265483465,4
26,5,2.784130289421033,88.85394840142739,226.7991413474993,0.3485093793191031,11,13,5,21.115039211171137,4
26,6,5.152968050164791,29.96668770081003,379.2399576674054,0.9478529550044348,0,4,6,34.2882892764203,4
26,7,2.042515573973767,124.915787609865,531.6071483622306,0.7708063552898297,4,3,6,59.47631137034548,4
26,8,2.16773507092459,78.84149614036633,336.3583886380172,0.8378996321184682,4,12,5,116.02045030305861,4
26,9,2.4914815462896525,41.4085978047182,338.3612797307709,0.8137195283090961,4,9,6,25.082067630189897,4
